provider_id,doc_comm_bad,doc_com_ok,doc_com_good,help_timingbad,help_timing_ok,help_timing_good,pain_ctrl_bad,pain_ctrl_ok,pain_ctrl_good,quiet_no,quiet_usu,quiet_always,recovery_info_yes,recovery_info_no,rating_low,rating_mid,rating_high,recommend_no,recommend_ok,recommend_y,num_surveys,survey_response_rate
500021,0.05,0.17,0.78,0.12,0.29,0.59,0.09,0.22,0.69,0.18,0.32,0.50,0.87,0.13,0.10,0.23,0.67,0.10,0.19,0.71,300 or more,0.29
500024,0.06,0.15,0.79,0.10,0.29,0.61,0.08,0.19,0.73,0.13,0.34,0.53,0.87,0.13,0.06,0.20,0.74,0.02,0.18,0.80,300 or more,0.38
500025,0.03,0.18,0.79,0.10,0.32,0.58,0.07,0.24,0.69,0.18,0.39,0.43,0.86,0.14,0.05,0.23,0.72,0.03,0.16,0.81,300 or more,0.39
500026,0.06,0.16,0.78,0.13,0.29,0.58,0.08,0.27,0.65,0.20,0.37,0.43,0.80,0.20,0.12,0.29,0.59,0.08,0.28,0.64,300 or more,0.22
500027,0.05,0.17,0.78,0.13,0.29,0.58,0.07,0.25,0.68,0.15,0.37,0.48,0.82,0.18,0.09,0.22,0.69,0.04,0.19,0.77,300 or more,0.31
500030,0.05,0.18,0.77,0.09,0.29,0.62,0.07,0.20,0.73,0.13,0.35,0.52,0.82,0.18,0.09,0.24,0.67,0.05,0.23,0.72,300 or more,0.44
500031,0.05,0.16,0.79,0.10,0.27,0.63,0.08,0.23,0.69,0.21,0.33,0.46,0.84,0.16,0.11,0.24,0.65,0.07,0.33,0.60,300 or more,0.31
500033,0.07,0.18,0.75,0.10,0.28,0.62,0.11,0.24,0.65,0.11,0.33,0.56,0.83,0.17,0.14,0.31,0.55,0.10,0.33,0.57,Between 100 and 299,0.30
500036,0.05,0.18,0.77,0.09,0.30,0.61,0.07,0.28,0.65,0.14,0.36,0.50,0.83,0.17,0.09,0.27,0.64,0.04,0.25,0.71,300 or more,0.29
500037,0.05,0.16,0.79,0.13,0.22,0.65,0.07,0.26,0.67,0.09,0.35,0.56,0.88,0.12,0.07,0.24,0.69,0.03,0.28,0.69,Between 100 and 299,0.12
500039,0.04,0.13,0.83,0.07,0.23,0.70,0.05,0.21,0.74,0.16,0.38,0.46,0.87,0.13,0.08,0.27,0.65,0.03,0.24,0.73,300 or more,0.39
500041,0.04,0.16,0.80,0.11,0.34,0.55,0.09,0.23,0.68,0.12,0.37,0.51,0.89,0.11,0.11,0.29,0.60,0.07,0.34,0.59,300 or more,0.33
500044,0.05,0.17,0.78,0.10,0.31,0.59,0.07,0.26,0.67,0.09,0.33,0.58,0.84,0.16,0.10,0.23,0.67,0.07,0.23,0.70,300 or more,0.33
500049,0.06,0.17,0.77,0.08,0.23,0.69,0.06,0.27,0.67,0.08,0.28,0.64,0.80,0.20,0.08,0.22,0.70,0.05,0.22,0.73,300 or more,0.29
500050,0.03,0.17,0.80,0.11,0.30,0.59,0.07,0.26,0.67,0.12,0.36,0.52,0.87,0.13,0.04,0.21,0.75,0.02,0.21,0.77,300 or more,0.36
500051,0.02,0.16,0.82,0.10,0.29,0.61,0.06,0.23,0.71,0.14,0.34,0.52,0.86,0.14,0.06,0.21,0.73,0.03,0.20,0.77,300 or more,0.39
500052,0.05,0.15,0.80,0.12,0.23,0.65,0.08,0.24,0.68,0.09,0.24,0.67,0.86,0.14,0.08,0.26,0.66,0.04,0.20,0.76,300 or more,0.34
500053,0.05,0.15,0.80,0.08,0.25,0.67,0.05,0.22,0.73,0.13,0.38,0.49,0.84,0.16,0.08,0.24,0.68,0.05,0.23,0.72,300 or more,0.29
500054,0.04,0.17,0.79,0.10,0.26,0.64,0.06,0.23,0.71,0.15,0.36,0.49,0.85,0.15,0.07,0.22,0.71,0.04,0.16,0.80,300 or more,0.39
500058,0.04,0.16,0.80,0.09,0.33,0.58,0.07,0.25,0.68,0.10,0.38,0.52,0.85,0.15,0.10,0.20,0.70,0.05,0.21,0.74,300 or more,0.36
500060,0.04,0.12,0.84,0.04,0.21,0.75,0.05,0.22,0.73,0.13,0.30,0.57,0.85,0.15,0.08,0.22,0.70,0.06,0.17,0.77,Between 100 and 299,0.40
500064,0.06,0.20,0.74,0.13,0.31,0.56,0.08,0.28,0.64,0.20,0.36,0.44,0.86,0.14,0.08,0.24,0.68,0.05,0.20,0.75,300 or more,0.25
500072,0.03,0.14,0.83,0.05,0.23,0.72,0.05,0.25,0.70,0.16,0.41,0.43,0.84,0.16,0.08,0.25,0.67,0.03,0.27,0.70,300 or more,0.37
500077,0.04,0.19,0.77,0.12,0.32,0.56,0.07,0.26,0.67,0.14,0.39,0.47,0.86,0.14,0.09,0.25,0.66,0.05,0.24,0.71,300 or more,0.37
500079,0.06,0.21,0.73,0.11,0.32,0.57,0.08,0.27,0.65,0.13,0.34,0.53,0.86,0.14,0.09,0.26,0.65,0.06,0.28,0.66,300 or more,0.31
500084,0.05,0.16,0.79,0.09,0.31,0.60,0.09,0.25,0.66,0.18,0.45,0.37,0.87,0.13,0.15,0.27,0.58,0.09,0.32,0.59,Between 100 and 299,0.27
500088,0.04,0.16,0.80,0.10,0.28,0.62,0.07,0.26,0.67,0.11,0.34,0.55,0.88,0.12,0.07,0.21,0.72,0.04,0.20,0.76,300 or more,0.30
500108,0.03,0.18,0.79,0.09,0.29,0.62,0.06,0.25,0.69,0.16,0.36,0.48,0.87,0.13,0.08,0.22,0.70,0.05,0.21,0.74,300 or more,0.33
500119,0.05,0.18,0.77,0.08,0.30,0.62,0.08,0.22,0.70,0.13,0.36,0.51,0.90,0.10,0.08,0.23,0.69,0.04,0.27,0.69,300 or more,0.32
500124,0.02,0.16,0.82,0.10,0.30,0.60,0.08,0.26,0.66,0.07,0.29,0.64,0.89,0.11,0.07,0.22,0.71,0.04,0.17,0.79,300 or more,0.31
500129,0.05,0.19,0.76,0.10,0.29,0.61,0.07,0.27,0.66,0.13,0.33,0.54,0.84,0.16,0.08,0.24,0.68,0.04,0.24,0.72,300 or more,0.33
500139,0.02,0.16,0.82,0.11,0.28,0.61,0.07,0.23,0.70,0.13,0.36,0.51,0.87,0.13,0.08,0.25,0.67,0.06,0.25,0.69,300 or more,0.35
500141,0.06,0.19,0.75,0.14,0.30,0.56,0.07,0.26,0.67,0.23,0.37,0.40,0.84,0.16,0.09,0.23,0.68,0.06,0.24,0.70,300 or more,0.31
500148,0.03,0.13,0.84,0.06,0.19,0.75,0.06,0.22,0.72,0.06,0.35,0.59,0.88,0.12,0.04,0.14,0.82,0.02,0.14,0.84,Between 100 and 299,0.45
500150,0.03,0.16,0.81,0.06,0.25,0.69,0.04,0.25,0.71,0.05,0.29,0.66,0.89,0.11,0.06,0.17,0.77,0.03,0.15,0.82,300 or more,0.34
500151,0.04,0.17,0.79,0.08,0.24,0.68,0.05,0.25,0.70,0.07,0.30,0.63,0.85,0.15,0.06,0.17,0.77,0.03,0.17,0.80,300 or more,0.37
500152,,,,,,,,,,,,,,,,,,,,,Not Available,
501301,,,,,,,,,,,,,,,,,,,,,Not Available,
501302,,,,,,,,,,,,,,,,,,,,,Not Available,
501303,,,,,,,,,,,,,,,,,,,,,Not Available,
501304,,,,,,,,,,,,,,,,,,,,,Not Available,
501305,0.03,0.11,0.86,0.03,0.19,0.78,0.06,0.18,0.76,0.10,0.30,0.60,0.77,0.23,0.04,0.15,0.81,0.02,0.17,0.81,Between 100 and 299,0.40
501307,,,,,,,,,,,,,,,,,,,,,Not Available,
501308,0.02,0.17,0.81,0.07,0.20,0.73,0.03,0.31,0.66,0.03,0.32,0.65,0.89,0.11,0.05,0.20,0.75,0.00,0.35,0.65,Fewer than 100,0.22
501309,0.04,0.11,0.85,0.06,0.25,0.69,0.10,0.23,0.67,0.15,0.39,0.46,0.84,0.16,0.04,0.29,0.67,0.02,0.17,0.81,Between 100 and 299,0.31
501310,,,,,,,,,,,,,,,,,,,,,Not Available,
501311,,,,,,,,,,,,,,,,,,,,,Not Available,
501312,,,,,,,,,,,,,,,,,,,,,Not Available,
501313,,,,,,,,,,,,,,,,,,,,,Not Available,
501314,,,,,,,,,,,,,,,,,,,,,Not Available,
501315,0.02,0.12,0.86,0.06,0.13,0.81,0.04,0.26,0.70,0.10,0.23,0.67,0.86,0.14,0.06,0.18,0.76,0.03,0.28,0.69,Between 100 and 299,0.42
501316,0.00,0.16,0.84,0.00,0.44,0.56,0.00,0.23,0.77,0.08,0.57,0.35,0.89,0.11,0.00,0.26,0.74,0.03,0.31,0.66,Fewer than 100,0.26
501317,,,,,,,,,,,,,,,,,,,,,Not Available,
501318,,,,,,,,,,,,,,,,,,,,,Not Available,
501319,,,,,,,,,,,,,,,,,,,,,Not Available,
501321,,,,,,,,,,,,,,,,,,,,,Not Available,
501322,,,,,,,,,,,,,,,,,,,,,Not Available,
501323,0.03,0.12,0.85,0.04,0.21,0.75,0.05,0.18,0.77,0.08,0.35,0.57,0.88,0.12,0.04,0.22,0.74,0.02,0.21,0.77,300 or more,0.36
501324,,,,,,,,,,,,,,,,,,,,,Not Available,
501325,,,,,,,,,,,,,,,,,,,,,Not Available,
501326,0.04,0.11,0.85,0.06,0.18,0.76,0.05,0.27,0.68,0.05,0.30,0.65,0.83,0.17,0.04,0.20,0.76,0.03,0.21,0.76,Between 100 and 299,0.35
501327,0.02,0.06,0.92,0.01,0.18,0.81,0.05,0.19,0.76,0.04,0.30,0.66,0.90,0.10,0.03,0.07,0.90,0.01,0.11,0.88,Between 100 and 299,0.44
501328,,,,,,,,,,,,,,,,,,,,,Not Available,
501329,0.04,0.14,0.82,0.04,0.15,0.81,0.04,0.21,0.75,0.09,0.26,0.65,0.92,0.08,0.06,0.25,0.69,0.04,0.20,0.76,Between 100 and 299,0.32
501330,0.03,0.14,0.83,0.05,0.26,0.69,0.04,0.23,0.73,0.11,0.33,0.56,0.83,0.17,0.07,0.25,0.68,0.04,0.31,0.65,Between 100 and 299,0.20
501331,0.00,0.12,0.88,0.03,0.20,0.77,0.03,0.22,0.75,0.05,0.31,0.64,0.92,0.08,0.02,0.16,0.82,0.01,0.16,0.83,300 or more,0.40
501332,0.05,0.15,0.80,0.08,0.27,0.65,0.06,0.27,0.67,0.12,0.36,0.52,0.89,0.11,0.07,0.22,0.71,0.04,0.18,0.78,300 or more,0.49
501333,0.01,0.16,0.83,0.03,0.18,0.79,0.03,0.20,0.77,0.04,0.33,0.63,0.90,0.10,0.03,0.12,0.85,0.02,0.20,0.78,Between 100 and 299,0.33
501334,0.00,0.13,0.87,0.05,0.22,0.73,0.07,0.27,0.66,0.14,0.33,0.53,0.92,0.08,0.06,0.31,0.63,0.03,0.30,0.67,Between 100 and 299,0.39
501335,0.02,0.16,0.82,0.05,0.31,0.64,0.04,0.25,0.71,0.02,0.35,0.63,0.90,0.10,0.04,0.15,0.81,0.01,0.17,0.82,Between 100 and 299,0.31
501336,0.05,0.15,0.80,0.02,0.20,0.78,0.06,0.20,0.74,0.10,0.23,0.67,0.88,0.12,0.08,0.22,0.70,0.08,0.18,0.74,300 or more,0.42
501337,,,,,,,,,,,,,,,,,,,,,Not Available,
501338,,,,,,,,,,,,,,,,,,,,,Not Available,
501339,0.03,0.14,0.83,0.05,0.24,0.71,0.05,0.17,0.78,0.14,0.32,0.54,0.87,0.13,0.08,0.26,0.66,0.04,0.24,0.72,300 or more,0.37
503300,,,,,,,,,,,,,,,,,,,,,Not Available,
510001,0.06,0.18,0.76,0.09,0.26,0.65,0.08,0.24,0.68,0.17,0.37,0.46,0.83,0.17,0.08,0.21,0.71,0.04,0.21,0.75,300 or more,0.31
510002,0.05,0.14,0.81,0.13,0.27,0.60,0.09,0.24,0.67,0.15,0.26,0.59,0.83,0.17,0.09,0.28,0.63,0.04,0.31,0.65,300 or more,0.32
510006,0.03,0.14,0.83,0.13,0.26,0.61,0.07,0.26,0.67,0.08,0.30,0.62,0.77,0.23,0.11,0.18,0.71,0.05,0.28,0.67,300 or more,0.34
510007,0.04,0.14,0.82,0.07,0.22,0.71,0.06,0.21,0.73,0.13,0.27,0.60,0.83,0.17,0.06,0.17,0.77,0.03,0.16,0.81,300 or more,0.36
510008,0.04,0.14,0.82,0.09,0.24,0.67,0.07,0.22,0.71,0.19,0.35,0.46,0.81,0.19,0.12,0.28,0.60,0.07,0.32,0.61,300 or more,0.29
510012,0.03,0.13,0.84,0.06,0.18,0.76,0.07,0.25,0.68,0.09,0.32,0.59,0.90,0.10,0.05,0.23,0.72,0.03,0.24,0.73,300 or more,0.31
510013,0.03,0.15,0.82,0.08,0.26,0.66,0.06,0.29,0.65,0.13,0.37,0.50,0.86,0.14,0.08,0.26,0.66,0.03,0.36,0.61,300 or more,0.35
510018,,,,,,,,,,,,,,,,,,,,,Not Available,
510022,0.06,0.17,0.77,0.14,0.26,0.60,0.09,0.26,0.65,0.19,0.36,0.45,0.80,0.20,0.11,0.24,0.65,0.05,0.25,0.70,300 or more,0.38
510023,0.07,0.19,0.74,0.24,0.35,0.41,0.13,0.29,0.58,0.22,0.43,0.35,0.78,0.22,0.23,0.31,0.46,0.15,0.41,0.44,300 or more,0.25
510024,0.05,0.12,0.83,0.09,0.24,0.67,0.06,0.24,0.70,0.10,0.30,0.60,0.85,0.15,0.06,0.16,0.78,0.03,0.14,0.83,300 or more,0.39
510029,0.04,0.14,0.82,0.16,0.27,0.57,0.09,0.22,0.69,0.11,0.30,0.59,0.83,0.17,0.10,0.24,0.66,0.05,0.24,0.71,300 or more,0.31
510030,0.05,0.15,0.80,0.07,0.24,0.69,0.06,0.23,0.71,0.12,0.36,0.52,0.87,0.13,0.11,0.29,0.60,0.06,0.35,0.59,300 or more,0.28
510031,0.04,0.14,0.82,0.09,0.20,0.71,0.06,0.22,0.72,0.10,0.29,0.61,0.85,0.15,0.08,0.22,0.70,0.07,0.18,0.75,300 or more,0.34
510038,0.03,0.16,0.81,0.07,0.25,0.68,0.07,0.25,0.68,0.12,0.34,0.54,0.82,0.18,0.07,0.27,0.66,0.04,0.29,0.67,300 or more,0.39
510039,0.07,0.18,0.75,0.13,0.28,0.59,0.08,0.24,0.68,0.09,0.35,0.56,0.82,0.18,0.10,0.25,0.65,0.06,0.22,0.72,300 or more,0.30
510046,0.03,0.13,0.84,0.11,0.26,0.63,0.09,0.21,0.70,0.12,0.30,0.58,0.85,0.15,0.09,0.24,0.67,0.03,0.24,0.73,300 or more,0.33
510047,0.04,0.12,0.84,0.11,0.24,0.65,0.07,0.23,0.70,0.12,0.30,0.58,0.84,0.16,0.14,0.26,0.60,0.09,0.34,0.57,300 or more,0.30
510048,0.04,0.11,0.85,0.13,0.23,0.64,0.11,0.20,0.69,0.18,0.31,0.51,0.82,0.18,0.10,0.25,0.65,0.06,0.36,0.58,300 or more,0.28
510050,0.05,0.17,0.78,0.12,0.32,0.56,0.10,0.25,0.65,0.17,0.35,0.48,0.86,0.14,0.09,0.25,0.66,0.04,0.24,0.72,300 or more,0.33
510053,0.03,0.11,0.86,0.04,0.21,0.75,0.04,0.22,0.74,0.11,0.31,0.58,0.86,0.14,0.07,0.19,0.74,0.05,0.26,0.69,300 or more,0.30
510055,0.05,0.14,0.81,0.08,0.22,0.70,0.08,0.19,0.73,0.07,0.25,0.68,0.86,0.14,0.06,0.17,0.77,0.04,0.18,0.78,300 or more,0.34
510058,0.05,0.18,0.77,0.13,0.32,0.55,0.10,0.30,0.60,0.19,0.36,0.45,0.82,0.18,0.14,0.30,0.56,0.07,0.33,0.60,300 or more,0.34
510059,,,,,,,,,,,,,,,,,,,,,Not Available,
510062,0.07,0.14,0.79,0.17,0.21,0.62,0.11,0.21,0.68,0.13,0.30,0.57,0.84,0.16,0.10,0.22,0.68,0.07,0.24,0.69,300 or more,0.30
510070,0.08,0.17,0.75,0.23,0.26,0.51,0.13,0.24,0.63,0.20,0.29,0.51,0.79,0.21,0.16,0.26,0.58,0.12,0.31,0.57,300 or more,0.29
510071,0.05,0.14,0.81,0.21,0.24,0.55,0.12,0.23,0.65,0.14,0.29,0.57,0.81,0.19,0.18,0.30,0.52,0.11,0.37,0.52,300 or more,0.30
510072,0.09,0.13,0.78,0.06,0.18,0.76,0.05,0.24,0.71,0.07,0.34,0.59,0.74,0.26,0.10,0.28,0.62,0.07,0.31,0.62,Between 100 and 299,0.22
510077,0.07,0.10,0.83,0.22,0.21,0.57,0.16,0.22,0.62,0.15,0.33,0.52,0.79,0.21,0.17,0.23,0.60,0.09,0.27,0.64,Between 100 and 299,0.14
510082,0.04,0.11,0.85,0.12,0.27,0.61,0.09,0.27,0.64,0.12,0.38,0.50,0.81,0.19,0.12,0.28,0.60,0.06,0.33,0.61,300 or more,0.33
510085,0.04,0.19,0.77,0.15,0.34,0.51,0.06,0.27,0.67,0.22,0.41,0.37,0.80,0.20,0.15,0.26,0.59,0.09,0.35,0.56,300 or more,0.37
510086,0.04,0.11,0.85,0.06,0.11,0.83,0.07,0.16,0.77,0.06,0.23,0.71,0.86,0.14,0.09,0.17,0.74,0.04,0.21,0.75,Between 100 and 299,0.33
511300,0.03,0.09,0.88,0.04,0.15,0.81,0.11,0.13,0.76,0.07,0.17,0.76,0.87,0.13,0.07,0.25,0.68,0.02,0.35,0.63,Fewer than 100,0.35
511301,,,,,,,,,,,,,,,,,,,,,Not Available,
511303,0.02,0.10,0.88,0.06,0.10,0.84,0.07,0.16,0.77,0.05,0.35,0.60,0.86,0.14,0.05,0.22,0.73,0.03,0.28,0.69,Between 100 and 299,0.39
511304,,,,,,,,,,,,,,,,,,,,,Not Available,
511306,0.03,0.18,0.79,0.09,0.30,0.61,0.08,0.34,0.58,0.11,0.29,0.60,0.83,0.17,0.09,0.30,0.61,0.05,0.40,0.55,Fewer than 100,0.34
511307,,,,,,,,,,,,,,,,,,,,,Not Available,
511308,0.03,0.09,0.88,0.07,0.26,0.67,0.08,0.21,0.71,0.11,0.32,0.57,0.89,0.11,0.10,0.19,0.71,0.05,0.20,0.75,Fewer than 100,0.38
511309,0.05,0.11,0.84,0.15,0.13,0.72,0.09,0.26,0.65,0.10,0.33,0.57,0.77,0.23,0.10,0.25,0.65,0.09,0.35,0.56,Between 100 and 299,0.36
511310,0.01,0.04,0.95,0.04,0.22,0.74,0.11,0.19,0.70,0.08,0.22,0.70,0.87,0.13,0.07,0.13,0.80,0.04,0.26,0.70,Between 100 and 299,0.37
511311,0.07,0.18,0.75,0.11,0.22,0.67,0.09,0.13,0.78,0.10,0.21,0.69,0.72,0.28,0.09,0.32,0.59,0.08,0.37,0.55,Between 100 and 299,0.32
511312,0.01,0.08,0.91,0.12,0.24,0.64,0.09,0.21,0.70,0.18,0.36,0.46,0.80,0.20,0.15,0.28,0.57,0.08,0.26,0.66,Between 100 and 299,0.31
511313,0.02,0.10,0.88,0.09,0.21,0.70,0.06,0.23,0.71,0.13,0.33,0.54,0.90,0.10,0.08,0.25,0.67,0.05,0.27,0.68,Between 100 and 299,0.35
511314,0.05,0.14,0.81,0.07,0.13,0.80,0.04,0.14,0.82,0.10,0.29,0.61,0.82,0.18,0.07,0.22,0.71,0.02,0.20,0.78,Fewer than 100,0.35
511315,,,,,,,,,,,,,,,,,,,,,Not Available,
511316,0.02,0.12,0.86,0.07,0.27,0.66,0.06,0.23,0.71,0.13,0.34,0.53,0.90,0.10,0.08,0.31,0.61,0.03,0.41,0.56,Between 100 and 299,0.32
511317,0.04,0.11,0.85,0.13,0.20,0.67,0.06,0.21,0.73,0.15,0.26,0.59,0.86,0.14,0.06,0.28,0.66,0.04,0.31,0.65,Between 100 and 299,0.31
511318,0.03,0.12,0.85,0.12,0.15,0.73,0.08,0.22,0.70,0.11,0.29,0.60,0.76,0.24,0.12,0.25,0.63,0.09,0.35,0.56,Between 100 and 299,0.29
511319,0.03,0.13,0.84,0.09,0.25,0.66,0.07,0.25,0.68,0.10,0.38,0.52,0.85,0.15,0.08,0.32,0.60,0.05,0.35,0.60,Between 100 and 299,0.23
520002,0.04,0.15,0.81,0.06,0.23,0.71,0.06,0.22,0.72,0.06,0.31,0.63,0.89,0.11,0.08,0.24,0.68,0.04,0.33,0.63,300 or more,0.40
520004,0.04,0.15,0.81,0.06,0.26,0.68,0.05,0.23,0.72,0.10,0.30,0.60,0.86,0.14,0.06,0.23,0.71,0.03,0.19,0.78,300 or more,0.38
520008,0.03,0.16,0.81,0.07,0.24,0.69,0.04,0.25,0.71,0.04,0.24,0.72,0.88,0.12,0.05,0.15,0.80,0.02,0.15,0.83,300 or more,0.41
520009,0.03,0.15,0.82,0.06,0.25,0.69,0.03,0.23,0.74,0.08,0.32,0.60,0.89,0.11,0.07,0.20,0.73,0.04,0.22,0.74,300 or more,0.50
520011,0.03,0.12,0.85,0.07,0.21,0.72,0.06,0.20,0.74,0.07,0.27,0.66,0.85,0.15,0.06,0.15,0.79,0.03,0.17,0.80,300 or more,0.49
520013,0.03,0.15,0.82,0.07,0.24,0.69,0.05,0.23,0.72,0.09,0.35,0.56,0.85,0.15,0.05,0.21,0.74,0.02,0.20,0.78,300 or more,0.43
520017,0.03,0.12,0.85,0.04,0.21,0.75,0.04,0.23,0.73,0.09,0.33,0.58,0.88,0.12,0.06,0.24,0.70,0.02,0.27,0.71,300 or more,0.42
520019,0.02,0.14,0.84,0.07,0.28,0.65,0.05,0.23,0.72,0.12,0.32,0.56,0.89,0.11,0.07,0.27,0.66,0.03,0.33,0.64,300 or more,0.44
520021,0.06,0.18,0.76,0.05,0.24,0.71,0.05,0.28,0.67,0.11,0.37,0.52,0.85,0.15,0.05,0.25,0.70,0.03,0.28,0.69,300 or more,0.37
520027,0.05,0.18,0.77,0.16,0.33,0.51,0.12,0.25,0.63,0.11,0.31,0.58,0.83,0.17,0.09,0.21,0.70,0.06,0.20,0.74,300 or more,0.36
520028,0.04,0.13,0.83,0.04,0.27,0.69,0.03,0.24,0.73,0.06,0.29,0.65,0.89,0.11,0.06,0.22,0.72,0.02,0.25,0.73,300 or more,0.42
520030,0.05,0.14,0.81,0.07,0.30,0.63,0.05,0.25,0.70,0.09,0.35,0.56,0.88,0.12,0.06,0.19,0.75,0.02,0.18,0.80,300 or more,0.48
520033,0.04,0.11,0.85,0.07,0.21,0.72,0.05,0.19,0.76,0.04,0.27,0.69,0.86,0.14,0.07,0.19,0.74,0.04,0.22,0.74,300 or more,0.52
520034,0.02,0.13,0.85,0.06,0.25,0.69,0.05,0.23,0.72,0.07,0.28,0.65,0.87,0.13,0.04,0.19,0.77,0.01,0.17,0.82,300 or more,0.37
520035,0.04,0.14,0.82,0.08,0.27,0.65,0.06,0.23,0.71,0.07,0.34,0.59,0.89,0.11,0.06,0.25,0.69,0.02,0.24,0.74,300 or more,0.44
520037,0.04,0.21,0.75,0.09,0.28,0.63,0.04,0.25,0.71,0.11,0.42,0.47,0.88,0.12,0.07,0.25,0.68,0.03,0.23,0.74,300 or more,0.45
520038,0.03,0.14,0.83,0.08,0.24,0.68,0.07,0.25,0.68,0.07,0.34,0.59,0.87,0.13,0.08,0.26,0.66,0.05,0.32,0.63,300 or more,0.39
520041,0.03,0.14,0.83,0.05,0.25,0.70,0.07,0.27,0.66,0.11,0.32,0.57,0.84,0.16,0.10,0.31,0.59,0.06,0.37,0.57,300 or more,0.41
520044,0.04,0.13,0.83,0.11,0.32,0.57,0.06,0.28,0.66,0.08,0.34,0.58,0.82,0.18,0.11,0.29,0.60,0.05,0.29,0.66,300 or more,0.46
520045,0.05,0.16,0.79,0.09,0.28,0.63,0.06,0.27,0.67,0.13,0.36,0.51,0.87,0.13,0.05,0.22,0.73,0.01,0.21,0.78,300 or more,0.46
520048,0.03,0.15,0.82,0.06,0.24,0.70,0.08,0.22,0.70,0.07,0.33,0.60,0.86,0.14,0.06,0.20,0.74,0.03,0.18,0.79,300 or more,0.53
520049,0.03,0.13,0.84,0.04,0.20,0.76,0.04,0.22,0.74,0.07,0.28,0.65,0.91,0.09,0.04,0.15,0.81,0.02,0.15,0.83,300 or more,0.53
520051,0.04,0.14,0.82,0.16,0.26,0.58,0.07,0.22,0.71,0.08,0.26,0.66,0.84,0.16,0.10,0.18,0.72,0.06,0.19,0.75,300 or more,0.34
520057,0.03,0.14,0.83,0.05,0.21,0.74,0.05,0.23,0.72,0.06,0.29,0.65,0.90,0.10,0.06,0.19,0.75,0.04,0.25,0.71,300 or more,0.36
520059,0.05,0.15,0.80,0.08,0.30,0.62,0.06,0.25,0.69,0.09,0.33,0.58,0.89,0.11,0.08,0.29,0.63,0.04,0.31,0.65,300 or more,0.35
520062,0.03,0.13,0.84,0.06,0.24,0.70,0.06,0.25,0.69,0.05,0.27,0.68,0.86,0.14,0.05,0.14,0.81,0.02,0.15,0.83,300 or more,0.44
520063,0.03,0.13,0.84,0.09,0.28,0.63,0.05,0.27,0.68,0.06,0.24,0.70,0.83,0.17,0.07,0.22,0.71,0.04,0.26,0.70,300 or more,0.32
520066,0.05,0.18,0.77,0.08,0.27,0.65,0.06,0.25,0.69,0.09,0.35,0.56,0.84,0.16,0.10,0.27,0.63,0.06,0.35,0.59,300 or more,0.37
520070,0.03,0.12,0.85,0.05,0.21,0.74,0.05,0.22,0.73,0.06,0.32,0.62,0.87,0.13,0.03,0.14,0.83,0.02,0.10,0.88,300 or more,0.42
520071,0.06,0.17,0.77,0.06,0.28,0.66,0.06,0.30,0.64,0.06,0.31,0.63,0.85,0.15,0.09,0.23,0.68,0.06,0.28,0.66,300 or more,0.43
520075,0.04,0.16,0.80,0.10,0.29,0.61,0.06,0.25,0.69,0.05,0.29,0.66,0.87,0.13,0.07,0.22,0.71,0.04,0.23,0.73,300 or more,0.42
520076,0.06,0.17,0.77,0.07,0.26,0.67,0.06,0.27,0.67,0.10,0.31,0.59,0.88,0.12,0.08,0.24,0.68,0.04,0.31,0.65,300 or more,0.43
520078,0.04,0.16,0.80,0.10,0.25,0.65,0.09,0.22,0.69,0.12,0.31,0.57,0.85,0.15,0.09,0.26,0.65,0.07,0.27,0.66,300 or more,0.31
520083,0.04,0.16,0.80,0.07,0.25,0.68,0.05,0.27,0.68,0.05,0.29,0.66,0.89,0.11,0.03,0.13,0.84,0.01,0.13,0.86,300 or more,0.52
520087,0.03,0.16,0.81,0.07,0.30,0.63,0.06,0.25,0.69,0.14,0.39,0.47,0.89,0.11,0.06,0.18,0.76,0.02,0.16,0.82,300 or more,0.44
520088,0.03,0.16,0.81,0.09,0.29,0.62,0.04,0.26,0.70,0.10,0.32,0.58,0.84,0.16,0.06,0.25,0.69,0.03,0.30,0.67,300 or more,0.43
520089,0.04,0.16,0.80,0.07,0.28,0.65,0.06,0.26,0.68,0.08,0.28,0.64,0.86,0.14,0.05,0.19,0.76,0.02,0.18,0.80,300 or more,0.41
520091,0.05,0.16,0.79,0.06,0.31,0.63,0.06,0.26,0.68,0.15,0.37,0.48,0.87,0.13,0.06,0.29,0.65,0.03,0.26,0.71,300 or more,0.45
520095,0.02,0.11,0.87,0.04,0.17,0.79,0.05,0.20,0.75,0.05,0.23,0.72,0.92,0.08,0.03,0.11,0.86,0.02,0.10,0.88,300 or more,0.62
520096,0.04,0.19,0.77,0.09,0.29,0.62,0.06,0.25,0.69,0.13,0.33,0.54,0.86,0.14,0.11,0.27,0.62,0.06,0.33,0.61,300 or more,0.28
520097,0.04,0.16,0.80,0.09,0.32,0.59,0.05,0.27,0.68,0.11,0.33,0.56,0.85,0.15,0.08,0.24,0.68,0.06,0.24,0.70,300 or more,0.43
520098,0.04,0.17,0.79,0.07,0.24,0.69,0.06,0.29,0.65,0.08,0.33,0.59,0.87,0.13,0.06,0.19,0.75,0.03,0.18,0.79,300 or more,0.41
520100,0.04,0.14,0.82,0.07,0.24,0.69,0.07,0.25,0.68,0.08,0.33,0.59,0.85,0.15,0.08,0.22,0.70,0.03,0.32,0.65,300 or more,0.34
